frame,hand,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
34,Left,0.03487006947398186,0.04340626299381256,0.04242599382996559,0.034089889377355576,0.022528864443302155,0.007822292856872082,0.010123299434781075,0.015873931348323822,0.02482512965798378,-0.002007455099374056,-0.007874882780015469,0.0003399290144443512,0.004455022979527712,-0.00482692988589406,-0.007969935424625874,-0.002043218817561865,0.0018576793372631073,-0.005918060429394245,-0.009078852832317352,-0.006519901566207409,-0.0022444443311542273,-0.052230145782232285,-0.027981434017419815,-0.003994079306721687,0.006298521533608437,0.011428246274590492,0.003833530005067587,0.02103353664278984,0.028665870428085327,0.02019297145307064,-0.0005859927623532712,0.01967499405145645,0.021351970732212067,0.019834743812680244,-0.0017094374634325504,0.011247045360505581,0.014815649949014187,0.009975684806704521,-0.012269346974790096,-0.0007061490323394537,0.005500444211065769,0.0012726513668894768,0.043374162167310715,0.0338733047246933,0.026700397953391075,0.0060888128355145454,-0.012081175111234188,0.001332357875071466,0.0018679006025195122,0.016436010599136353,0.02658006362617016,0.0003752305347006768,0.00027813579072244465,0.01696135103702545,0.03398219868540764,-0.0009654629393480718,-0.0002982137375511229,0.015571461990475655,0.03317232057452202,0.005212407559156418,0.008657703176140785,0.017512192949652672,0.02693108469247818
34,Right,-0.004274044185876846,-0.026231635361909866,-0.03222309798002243,-0.03895537927746773,-0.04029316082596779,-0.015057145617902279,-0.01986667886376381,-0.026275411248207092,-0.03608538210391998,-0.002224450698122382,-0.005618561990559101,-0.018599916249513626,-0.028496038168668747,0.008782058954238892,-0.00019157840870320797,-0.008485332131385803,-0.01653292030096054,0.0138588547706604,0.005891190841794014,-0.003955598454922438,-0.007544450927525759,-0.05039379000663757,-0.0349041186273098,-0.011932434514164925,0.014564940705895424,0.035761620849370956,-0.0031699789687991142,0.018936682492494583,0.04074839502573013,0.051856350153684616,-0.0006093016709201038,0.025509051978588104,0.04105449840426445,0.056890569627285004,0.0030694501474499702,0.014693958684802055,0.03236774355173111,0.039561424404382706,0.0019608347211033106,0.009064503945410252,0.021332986652851105,0.024552492424845695,0.08097953349351883,0.03902966529130936,0.024614781141281128,-0.00024052000662777573,-0.013513268902897835,-0.022435162216424942,-0.02371438778936863,-0.0047773923724889755,0.020155519247055054,-0.0061072236858308315,-0.006453388836234808,0.010315105319023132,0.03815595805644989,0.014372983016073704,0.015950309112668037,0.03264424949884415,0.055343497544527054,0.04109566658735275,0.044232603162527084,0.054045435041189194,0.058783333748579025
35,Left,0.029613545164465904,0.04108639061450958,0.04311346262693405,0.03635559603571892,0.027034703642129898,0.007024817634373903,0.013259880244731903,0.018031276762485504,0.023980192840099335,-0.0013992777094244957,-0.005067392718046904,0.0009857024997472763,0.0041571930050849915,-0.005528698675334454,-0.00828624702990055,-0.001310786698013544,0.0008194507099688053,-0.007046264596283436,-0.012212855741381645,-0.008458897471427917,-0.007895025424659252,-0.060748226940631866,-0.03417277708649635,-0.01010088250041008,0.0031733475625514984,0.008569834753870964,0.0016407233197242022,0.020015675574541092,0.030649792402982712,0.022886529564857483,-0.00020507926819846034,0.021852295845746994,0.02522910013794899,0.024478837847709656,-0.0011693863198161125,0.01303885132074356,0.01575075462460518,0.013571606948971748,-0.010133150033652782,0.002533676102757454,0.008307811804115772,0.003351878607645631,0.04485924914479256,0.03057972714304924,0.022041507065296173,0.0009575451840646565,-0.015394310466945171,-0.003021212760359049,-0.003406694158911705,0.013069857843220234,0.02758650854229927,-0.0007629697793163359,0.000434088462498039,0.01829531416296959,0.040100354701280594,0.0015678200870752335,0.0050371731631457806,0.023459820076823235,0.040177300572395325,0.012292145751416683,0.016711197793483734,0.02950078807771206,0.0388057567179203
35,Right,-0.0014986936002969742,-0.025601770728826523,-0.031436532735824585,-0.03647209703922272,-0.040683258324861526,-0.014426552690565586,-0.01898970827460289,-0.02622343599796295,-0.03631799668073654,-0.0013064519735053182,-0.0076084197498857975,-0.01772353984415531,-0.029380524531006813,0.008209079504013062,0.00012092897668480873,-0.008985208347439766,-0.018643375486135483,0.012173368595540524,0.004915297031402588,-0.00523613765835762,-0.012066809460520744,-0.04715658724308014,-0.03662511706352234,-0.01219880674034357,0.01092570461332798,0.032760459929704666,-0.003636169247329235,0.017269115895032883,0.03671170026063919,0.049353934824466705,-0.0013201901456341147,0.023987241089344025,0.040310513228178024,0.055366821587085724,0.0038230721838772297,0.01655515283346176,0.03420142084360123,0.04166795313358307,0.0032456216868013144,0.01050967164337635,0.024261362850666046,0.029088428243994713,0.08431652933359146,0.04150690883398056,0.024297555908560753,-0.0023586151655763388,-0.01797548495233059,-0.02276640571653843,-0.025310901924967766,-0.005293076392263174,0.018346862867474556,-0.006890283897519112,-0.008221946656703949,0.009589385241270065,0.03541631996631622,0.01492881216108799,0.01632137969136238,0.03480193763971329,0.05939117819070816,0.042780399322509766,0.045171454548835754,0.056074853986501694,0.0641455352306366
36,Left,-0.0002140349242836237,0.018176641315221786,0.021179188042879105,0.010913984850049019,-0.004815801978111267,0.016173766925930977,0.0071630217134952545,-0.00033579347655177116,-0.012002461589872837,0.0009576744632795453,-0.007460782770067453,-0.018573574721813202,-0.02463517338037491,-0.011620485223829746,-0.020589247345924377,-0.023640701547265053,-0.024028416723012924,-0.025657840073108673,-0.023473843932151794,-0.025570927187800407,-0.020612865686416626,-0.06217473745346069,-0.034457385540008545,-0.00546994898468256,0.015254455618560314,0.031194688752293587,0.004349452443420887,0.0321536622941494,0.052424702793359756,0.05928802490234375,-0.00031493607093580067,0.03568781167268753,0.04911630600690842,0.061220765113830566,-0.0022807843051850796,0.02563188038766384,0.03873830661177635,0.04674459621310234,-0.009226325899362564,0.009161931462585926,0.025060569867491722,0.032252680510282516,0.08062214404344559,0.05527034029364586,0.04176802188158035,0.018556460738182068,-0.00403809966519475,-0.009244068525731564,-0.010459507815539837,0.007106347009539604,0.0357203371822834,-0.005023439880460501,-0.0033295180182904005,0.013868867419660091,0.0402376614511013,0.0045764814130961895,0.009573080576956272,0.030143247917294502,0.05603437125682831,0.024994632229208946,0.027228262275457382,0.03951290249824524,0.050166528671979904
37,Left,0.0033271315041929483,0.0207118671387434,0.024852318689227104,0.011262274347245693,-0.002943802624940872,0.016067709773778915,0.0082453154027462,-0.0014470568858087063,-0.013682852499186993,0.0009582726052030921,-0.006141900084912777,-0.014458686113357544,-0.02029164507985115,-0.012012649327516556,-0.019201740622520447,-0.02174861542880535,-0.020224206149578094,-0.02514571323990822,-0.022507527843117714,-0.02321436256170273,-0.019875960424542427,-0.055776212364435196,-0.027852024883031845,-0.0007451428100466728,0.016852065920829773,0.031610626727342606,0.002070397138595581,0.028178395703434944,0.049461524933576584,0.058258578181266785,-0.0016588341677561402,0.03300142288208008,0.04688890278339386,0.06263744831085205,-0.0006782629643566906,0.022766634821891785,0.038453806191682816,0.04964465647935867,-0.005494093522429466,0.009989336133003235,0.02681322954595089,0.03545045480132103,0.0885399729013443,0.056737788021564484,0.0404764860868454,0.01467480044811964,-0.009186595678329468,-0.012494443915784359,-0.012786570936441422,0.004938875790685415,0.035023678094148636,-0.005321203265339136,-0.004340275190770626,0.013331236317753792,0.04129578173160553,0.007127611432224512,0.011001192964613438,0.02974717505276203,0.057208102196455,0.029123814776539803,0.031014351174235344,0.04201000928878784,0.053357839584350586
38,Left,0.008891399018466473,0.02711135894060135,0.02945859730243683,0.02129361219704151,0.007855178788304329,0.016322104260325432,0.006688602268695831,-0.002160881645977497,-0.011324511840939522,0.0003273000183980912,-0.01050110999494791,-0.018081728368997574,-0.019723650068044662,-0.01072143204510212,-0.01950422115623951,-0.019083576276898384,-0.016666093841195107,-0.024068143218755722,-0.020702047273516655,-0.018435394391417503,-0.013066842220723629,-0.05962955951690674,-0.031336307525634766,-0.002865588292479515,0.01486420538276434,0.029283219948410988,0.004517270252108574,0.029466593638062477,0.04672558605670929,0.05447738245129585,-0.000700582517310977,0.03237340599298477,0.04505981504917145,0.057580068707466125,-0.0018488219939172268,0.023975547403097153,0.036840781569480896,0.04599325731396675,-0.008443406783044338,0.008765118196606636,0.024394845589995384,0.030638951808214188,0.07480628043413162,0.05085860192775726,0.0373649038374424,0.014331784099340439,-0.00776354456320405,-0.0076196761801838875,-0.007830892689526081,0.01313719991594553,0.04432147741317749,-0.003947523422539234,-0.0018678162014111876,0.018060998991131783,0.048255953937768936,0.004392822738736868,0.008881745859980583,0.031820859760046005,0.057609036564826965,0.02140554040670395,0.02613946609199047,0.04192906245589256,0.05516061186790466
39,Left,0.009460375644266605,0.028808940201997757,0.03252029046416283,0.02487511746585369,0.011055614799261093,0.01873893290758133,0.00867699645459652,0.0007835179567337036,-0.009483003057539463,0.001534297363832593,-0.011915145441889763,-0.018231699243187904,-0.020078027620911598,-0.013669788837432861,-0.019503967836499214,-0.021702226251363754,-0.018745094537734985,-0.02595333196222782,-0.023005614057183266,-0.020039210096001625,-0.016174238175153732,-0.06077873706817627,-0.03329738602042198,-0.004392396192997694,0.018099434673786163,0.03624395281076431,0.0027752527967095375,0.03280451521277428,0.050821222364902496,0.06005945801734924,-0.001379137160256505,0.035498298704624176,0.04935244470834732,0.06006238982081413,-0.0010253024520352483,0.026604320853948593,0.03846713528037071,0.049202073365449905,-0.007249127142131329,0.012313734740018845,0.027797909453511238,0.03423717990517616,0.08040144294500351,0.05038972944021225,0.03315196931362152,0.010051893070340157,-0.008506795391440392,-0.015935342758893967,-0.01632048934698105,0.006581790279597044,0.03559303656220436,-0.005825386382639408,-0.004196956288069487,0.01918952539563179,0.049199871718883514,0.00958598218858242,0.014193227514624596,0.03730440512299538,0.06509962677955627,0.03313862904906273,0.03720715269446373,0.05077352002263069,0.06568074971437454
40,Right,-0.005147700197994709,-0.02328495681285858,-0.02841212972998619,-0.028513673692941666,-0.030757222324609756,-0.01033465564250946,-0.014138837344944477,-0.02302592061460018,-0.02893495187163353,-0.0005667193327099085,-0.0064778258092701435,-0.016982659697532654,-0.02568214386701584,0.006889113690704107,0.001298191724345088,-0.0031302664428949356,-0.01129928044974804,0.007529209367930889,0.007032232824712992,0.0037446175701916218,-0.0018173614516854286,-0.06209706887602806,-0.03833310678601265,-0.01470964215695858,0.0012080403976142406,0.016389688476920128,-0.0007274568779394031,0.016393331810832024,0.03208433464169502,0.041553422808647156,-0.0016957316547632217,0.02116769552230835,0.036203596740961075,0.049878548830747604,0.0017762638162821531,0.018061697483062744,0.03452426195144653,0.04503089189529419,-0.0024225134402513504,0.009828479960560799,0.026493366807699203,0.03265964612364769,0.05521397665143013,0.028865056112408638,0.021064985543489456,0.007965214550495148,-0.000334216165356338,-0.015558602288365364,-0.015088536776602268,0.008584863506257534,0.034563466906547546,-0.004276817664504051,-0.002794531872496009,0.021737420931458473,0.0550888255238533,0.010885453782975674,0.01765044406056404,0.03964003920555115,0.0652584657073021,0.02900313399732113,0.035670116543769836,0.05133125185966492,0.06169929355382919
40,Right,0.005170917138457298,0.028326325118541718,0.042428165674209595,0.045578405261039734,0.045427706092596054,0.01154349371790886,0.013513260520994663,0.020387761294841766,0.027147864922881126,-0.002431306289508939,4.4887885451316833e-05,0.0070994459092617035,0.014488041400909424,-0.00735134445130825,-0.01207954715937376,-0.004670450463891029,-0.0005308007821440697,-0.015701638534665108,-0.022613396868109703,-0.019392140209674835,-0.014537214301526546,-0.07058900594711304,-0.048984356224536896,-0.02621140517294407,-0.0004032505676150322,0.01664978265762329,0.0017195942346006632,0.023120136931538582,0.03892224654555321,0.03309539705514908,0.001834410591982305,0.03220674768090248,0.04297337308526039,0.04223806411027908,-8.897879160940647e-05,0.028717398643493652,0.035558559000492096,0.031245164573192596,-0.008868187665939331,0.010892452672123909,0.022260721772909164,0.022078093141317368,0.04254062473773956,0.024810221046209335,0.011568941175937653,-0.007012841757386923,-0.024309618398547173,-0.007353072986006737,-0.008315066806972027,-0.00018266943516209722,0.015973052009940147,-0.0017916724318638444,0.0022907727397978306,0.01623392663896084,0.02831055410206318,0.004472068045288324,0.009017995558679104,0.024349389597773552,0.032613664865493774,0.016905898228287697,0.018017297610640526,0.02403556928038597,0.028476551175117493
41,Right,-0.002377044642344117,-0.02262086234986782,-0.02576374262571335,-0.026982465758919716,-0.02584753930568695,-0.011057201772928238,-0.015787474811077118,-0.022890567779541016,-0.028363345190882683,-0.0010965578258037567,-0.00472004059702158,-0.014529283158481121,-0.020292092114686966,0.0073285894468426704,0.0035913032479584217,0.00016814448463264853,-0.006849776487797499,0.00887118186801672,0.009473825804889202,0.005949110724031925,0.0011419282527640462,-0.05706934258341789,-0.03919059783220291,-0.016057493165135384,0.0017388872802257538,0.01811147667467594,-0.003282468067482114,0.0157899372279644,0.03158880025148392,0.04085298255085945,-0.0015698354691267014,0.021885162219405174,0.037597496062517166,0.05010790377855301,0.003748138202354312,0.017778515815734863,0.03345688432455063,0.043346308171749115,0.001166361733339727,0.01119445450603962,0.02563643641769886,0.03211366757750511,0.05616055801510811,0.030572202056646347,0.023636633530259132,0.011184546165168285,0.004188516177237034,-0.01660505309700966,-0.015175450593233109,0.007860243320465088,0.03434932231903076,-0.004600374959409237,-0.00330021558329463,0.020889176055788994,0.05332055315375328,0.011139319278299809,0.017642749473452568,0.0386330783367157,0.0623762421309948,0.03132247179746628,0.03898255154490471,0.05532796308398247,0.06456613540649414
41,Left,0.014554191380739212,0.03210219368338585,0.03962177783250809,0.03666866943240166,0.03317156806588173,0.006491741165518761,0.010816424153745174,0.019655948504805565,0.027245191857218742,-0.0015159881440922618,-0.006461585871875286,-0.003113709157332778,0.006861112080514431,-0.005128939636051655,-0.015573037788271904,-0.010600279085338116,-0.0008480406831949949,-0.009979600086808205,-0.019511589780449867,-0.021486544981598854,-0.014289168640971184,-0.06439796090126038,-0.04247717186808586,-0.0191805399954319,0.0005749245174229145,0.014395232312381268,0.000749782775528729,0.01839209534227848,0.03200118988752365,0.03422822430729866,-0.00019317417172715068,0.026753904297947884,0.039439406245946884,0.04683850333094597,0.001043990021571517,0.018394023180007935,0.030448129400610924,0.037814944982528687,-0.006278781685978174,0.005206264089792967,0.01849689707159996,0.023840636014938354,0.042360950261354446,0.0230445247143507,0.01518919412046671,0.0038829876575618982,-0.008445377461612225,-0.0100823063403368,-0.011545957997441292,0.004481185227632523,0.020260103046894073,-0.002568228403106332,-9.258641512133181e-05,0.013046287931501865,0.032578591257333755,0.005817105993628502,0.00950127188116312,0.021529845893383026,0.03807106614112854,0.02132970094680786,0.024830574169754982,0.030212722718715668,0.03324481099843979
